customer_id,Age,Gender,Category,Location,Season,Purchase Amount (USD),Previous Purchases,Review Rating,has_review,Subscription Status,is_subscriber,Discount Applied,discount_used,Payment Method,Shipping Type,Frequency of Purchases,frequency_score,engagement_score,loyalty_A,value_score,loyalty_B,discount_dependency_flag,satisfied_flag
3048,21,Female,Footwear,Vermont,Fall,74,3,4.1,1,No,0,No,0,PayPal,2-Day Shipping,Bi-Weekly,6,0.5,Medium Engagement,0.35790816326530617,Low Value,0,1
3049,69,Female,Accessories,Colorado,Summer,93,47,3.9,1,No,0,No,0,Venmo,Standard,Fortnightly,5,0.39999999999999997,Medium Engagement,0.9256377551020408,High Value,0,0
3050,40,Female,Accessories,Utah,Summer,60,41,3.0,1,No,0,No,0,Bank Transfer,Next Day Air,Bi-Weekly,6,0.5,Medium Engagement,0.6581632653061225,High Value,0,0
3051,31,Female,Outerwear,Kentucky,Spring,76,28,3.6,1,No,0,No,0,Venmo,Standard,Every 3 Months,3,0.19999999999999998,Low Engagement,0.6255102040816326,High Value,0,0
3052,44,Female,Accessories,Wyoming,Summer,64,49,4.6,1,No,0,No,0,Debit Card,Express,Every 3 Months,3,0.19999999999999998,Low Engagement,0.764795918367347,High Value,0,1
3053,48,Female,Footwear,Maine,Spring,38,7,4.5,1,No,0,No,0,Bank Transfer,Store Pickup,Fortnightly,5,0.39999999999999997,Medium Engagement,0.17372448979591837,Low Value,0,1
3054,32,Female,Footwear,Maine,Winter,91,22,3.2,1,No,0,No,0,Bank Transfer,Next Day Air,Monthly,4,0.3,Low Engagement,0.6580357142857143,High Value,0,0
3055,42,Female,Footwear,New Hampshire,Summer,70,34,4.9,1,No,0,No,0,Venmo,2-Day Shipping,Monthly,4,0.3,Low Engagement,0.6492346938775511,High Value,0,1
3056,27,Female,Footwear,Kansas,Fall,22,5,5.0,1,No,0,No,0,Debit Card,Standard,Bi-Weekly,6,0.5,Medium Engagement,0.053316326530612246,Low Value,0,1
3057,69,Female,Accessories,New Jersey,Spring,59,15,3.8,1,No,0,No,0,Cash,Standard,Bi-Weekly,6,0.5,Medium Engagement,0.3866071428571428,Low Value,0,0
3058,67,Female,Accessories,North Carolina,Spring,22,26,3.4,1,No,0,No,0,Bank Transfer,Next Day Air,Weekly,7,0.6,Medium Engagement,0.26760204081632655,Low Value,0,0
3059,41,Female,Accessories,West Virginia,Winter,74,3,3.8,1,No,0,No,0,Bank Transfer,Store Pickup,Fortnightly,5,0.39999999999999997,Medium Engagement,0.35790816326530617,Low Value,0,0
3060,46,Female,Clothing,Kentucky,Spring,71,42,3.2,1,No,0,No,0,Credit Card,Express,Quarterly,3,0.19999999999999998,Low Engagement,0.7371173469387755,High Value,0,0
3061,47,Female,Outerwear,California,Summer,80,1,4.7,1,No,0,No,0,Venmo,Store Pickup,Monthly,4,0.3,Low Engagement,0.375,Low Value,0,1
3062,33,Female,Clothing,South Dakota,Fall,59,20,4.5,1,No,0,No,0,PayPal,Express,Every 3 Months,3,0.19999999999999998,Low Engagement,0.4376275510204082,Mid Value,0,1
3063,51,Female,Accessories,California,Fall,96,39,3.3,1,No,0,No,0,PayPal,Standard,Monthly,4,0.3,Low Engagement,0.8627551020408163,High Value,0,0
3064,26,Female,Accessories,Connecticut,Winter,43,24,3.9,1,No,0,No,0,Credit Card,Store Pickup,Fortnightly,5,0.39999999999999997,Medium Engagement,0.3784438775510204,Low Value,0,0
3065,22,Female,Accessories,Idaho,Winter,76,49,3.6,1,No,0,No,0,Bank Transfer,Express,Quarterly,3,0.19999999999999998,Low Engagement,0.8397959183673469,High Value,0,0
3066,49,Female,Outerwear,North Dakota,Fall,59,7,2.8,1,No,0,No,0,Venmo,Store Pickup,Bi-Weekly,6,0.5,Medium Engagement,0.30497448979591835,Low Value,0,0
3067,58,Female,Clothing,Michigan,Summer,48,13,4.3,1,No,0,No,0,Venmo,Free Shipping,Every 3 Months,3,0.19999999999999998,Low Engagement,0.2974489795918367,Low Value,0,1
3068,70,Female,Accessories,Missouri,Spring,22,2,3.5,1,No,0,No,0,Cash,Free Shipping,Weekly,7,0.6,Medium Engagement,0.022704081632653063,Low Value,0,0
3069,32,Female,Footwear,California,Winter,40,4,4.2,1,No,0,No,0,Debit Card,Express,Weekly,7,0.6,Medium Engagement,0.1556122448979592,Low Value,0,1
3070,62,Female,Clothing,Delaware,Spring,73,17,4.6,1,No,0,No,0,Debit Card,Express,Quarterly,3,0.19999999999999998,Low Engagement,0.494515306122449,Mid Value,0,1
3071,52,Female,Footwear,Alabama,Fall,26,43,2.6,1,No,0,No,0,PayPal,Free Shipping,Bi-Weekly,6,0.5,Medium Engagement,0.4660714285714285,Mid Value,0,0
3072,23,Female,Clothing,New Hampshire,Spring,41,6,3.4,1,No,0,No,0,PayPal,Next Day Air,Monthly,4,0.3,Low Engagement,0.1822704081632653,Low Value,0,0
3073,26,Female,Accessories,New York,Spring,98,46,3.1,1,No,0,No,0,PayPal,Standard,Quarterly,3,0.19999999999999998,Low Engagement,0.9466836734693878,High Value,0,0
3074,58,Female,Clothing,Oregon,Winter,63,7,3.6,1,No,0,No,0,Debit Card,Free Shipping,Bi-Weekly,6,0.5,Medium Engagement,0.32997448979591837,Low Value,0,0
3075,26,Female,Footwear,Massachusetts,Winter,55,34,4.2,1,No,0,No,0,Debit Card,Next Day Air,Fortnightly,5,0.39999999999999997,Medium Engagement,0.5554846938775511,Mid Value,0,1
3076,54,Female,Clothing,Utah,Winter,90,21,3.6,1,No,0,No,0,PayPal,Standard,Every 3 Months,3,0.19999999999999998,Low Engagement,0.6415816326530612,High Value,0,0
3077,66,Female,Accessories,New Hampshire,Summer,46,13,3.6,1,No,0,No,0,Venmo,Express,Bi-Weekly,6,0.5,Medium Engagement,0.28494897959183674,Low Value,0,0
3078,60,Female,Clothing,Illinois,Spring,88,33,3.0,1,No,0,No,0,Debit Card,Store Pickup,Bi-Weekly,6,0.5,Medium Engagement,0.7515306122448979,High Value,0,0
3079,32,Female,Accessories,Alaska,Spring,95,24,2.5,1,No,0,No,0,Bank Transfer,2-Day Shipping,Bi-Weekly,6,0.5,Medium Engagement,0.7034438775510204,High Value,0,0
3080,48,Female,Accessories,Wyoming,Fall,31,4,4.0,1,No,0,No,0,Bank Transfer,Store Pickup,Annually,1,0.0,Low Engagement,0.0993622448979592,Low Value,0,1
3081,69,Female,Clothing,Colorado,Spring,42,5,4.1,1,No,0,No,0,Cash,Next Day Air,Bi-Weekly,6,0.5,Medium Engagement,0.17831632653061225,Low Value,0,1
3082,64,Female,Footwear,Vermont,Winter,44,11,4.9,1,No,0,No,0,Credit Card,Next Day Air,Weekly,7,0.6,Medium Engagement,0.25204081632653064,Low Value,0,1
3083,56,Female,Clothing,Utah,Spring,99,20,4.0,1,No,0,No,0,Bank Transfer,Next Day Air,Annually,1,0.0,Low Engagement,0.6876275510204082,High Value,0,1
3084,22,Female,Clothing,Illinois,Summer,20,28,3.5,1,No,0,No,0,PayPal,Store Pickup,Quarterly,3,0.19999999999999998,Low Engagement,0.2755102040816326,Low Value,0,0
3085,46,Female,Accessories,Idaho,Spring,37,43,3.2,1,No,0,No,0,PayPal,Store Pickup,Monthly,4,0.3,Low Engagement,0.5348214285714286,Mid Value,0,0
3086,24,Female,Clothing,Nevada,Winter,50,10,2.8,1,No,0,No,0,Venmo,Store Pickup,Every 3 Months,3,0.19999999999999998,Low Engagement,0.27933673469387754,Low Value,0,0
3087,47,Female,Accessories,Utah,Summer,73,26,3.5,1,No,0,No,0,Venmo,Next Day Air,Every 3 Months,3,0.19999999999999998,Low Engagement,0.5863520408163265,Mid Value,0,0
3088,62,Female,Clothing,North Carolina,Spring,84,29,3.1,1,No,0,No,0,Bank Transfer,Free Shipping,Monthly,4,0.3,Low Engagement,0.6857142857142857,High Value,0,0
3089,34,Female,Clothing,Arkansas,Spring,64,35,3.3,1,No,0,No,0,Bank Transfer,Store Pickup,Quarterly,3,0.19999999999999998,Low Engagement,0.6219387755102042,High Value,0,0
3090,50,Female,Footwear,North Carolina,Fall,21,23,4.6,1,No,0,No,0,Cash,Free Shipping,Bi-Weekly,6,0.5,Medium Engagement,0.23073979591836735,Low Value,0,1
3091,29,Female,Clothing,Texas,Summer,36,15,4.9,1,No,0,No,0,Bank Transfer,Store Pickup,Quarterly,3,0.19999999999999998,Low Engagement,0.24285714285714285,Low Value,0,1
3092,68,Female,Clothing,Nevada,Winter,81,46,3.4,1,No,0,No,0,Credit Card,2-Day Shipping,Annually,1,0.0,Low Engagement,0.8404336734693878,High Value,0,0
3093,52,Female,Accessories,Utah,Fall,54,14,3.5,1,No,0,No,0,Bank Transfer,Next Day Air,Bi-Weekly,6,0.5,Medium Engagement,0.3451530612244898,Low Value,0,0
3094,29,Female,Clothing,Pennsylvania,Summer,63,17,4.8,1,No,0,No,0,Cash,Store Pickup,Every 3 Months,3,0.19999999999999998,Low Engagement,0.432015306122449,Mid Value,0,1
3095,22,Female,Footwear,Georgia,Summer,59,9,2.7,1,No,0,No,0,Cash,Store Pickup,Weekly,7,0.6,Medium Engagement,0.3253826530612245,Low Value,0,0
3096,62,Female,Accessories,Minnesota,Fall,53,13,3.4,1,No,0,No,0,Venmo,Standard,Fortnightly,5,0.39999999999999997,Medium Engagement,0.3286989795918367,Low Value,0,0
3097,69,Female,Clothing,Kansas,Winter,63,20,3.5,1,No,0,No,0,Bank Transfer,Next Day Air,Monthly,4,0.3,Low Engagement,0.46262755102040815,Mid Value,0,0
3098,48,Female,Footwear,Delaware,Fall,33,39,3.7,1,No,0,No,0,Bank Transfer,Free Shipping,Quarterly,3,0.19999999999999998,Low Engagement,0.4690051020408163,Mid Value,0,0
3099,66,Female,Clothing,New Mexico,Summer,64,50,3.3,1,No,0,No,0,Bank Transfer,Next Day Air,Quarterly,3,0.19999999999999998,Low Engagement,0.775,High Value,0,0
3100,42,Female,Clothing,Michigan,Fall,98,21,2.9,1,No,0,No,0,Bank Transfer,Free Shipping,Bi-Weekly,6,0.5,Medium Engagement,0.6915816326530613,High Value,0,0
3101,50,Female,Accessories,Vermont,Winter,85,3,3.9,1,No,0,No,0,Bank Transfer,Express,Weekly,7,0.6,Medium Engagement,0.42665816326530615,Mid Value,0,0
3102,32,Female,Accessories,Idaho,Summer,82,9,2.7,1,No,0,No,0,PayPal,Express,Fortnightly,5,0.39999999999999997,Medium Engagement,0.4691326530612245,Mid Value,0,0
3103,51,Female,Outerwear,South Dakota,Summer,85,29,4.3,1,No,0,No,0,Cash,Standard,Bi-Weekly,6,0.5,Medium Engagement,0.6919642857142857,High Value,0,1
3104,27,Female,Clothing,Illinois,Winter,37,42,3.0,1,No,0,No,0,Bank Transfer,2-Day Shipping,Weekly,7,0.6,Medium Engagement,0.5246173469387755,Mid Value,0,0
3105,43,Female,Clothing,Georgia,Summer,56,41,5.0,1,No,0,No,0,Debit Card,2-Day Shipping,Fortnightly,5,0.39999999999999997,Medium Engagement,0.6331632653061224,High Value,0,1
3106,48,Female,Clothing,Oregon,Fall,33,17,2.7,1,No,0,No,0,Debit Card,Express,Monthly,4,0.3,Low Engagement,0.24451530612244898,Low Value,0,0
3107,62,Female,Footwear,Alabama,Winter,57,20,4.7,1,No,0,No,0,PayPal,Next Day Air,Annually,1,0.0,Low Engagement,0.42512755102040817,Mid Value,0,1
3108,65,Female,Clothing,Hawaii,Winter,31,18,4.6,1,No,0,No,0,Credit Card,Standard,Bi-Weekly,6,0.5,Medium Engagement,0.24221938775510204,Low Value,0,1
3109,50,Female,Clothing,Oregon,Fall,69,7,3.2,1,No,0,No,0,PayPal,2-Day Shipping,Monthly,4,0.3,Low Engagement,0.3674744897959184,Low Value,0,0
3110,60,Female,Outerwear,Illinois,Winter,92,47,4.3,1,No,0,No,0,Bank Transfer,Free Shipping,Fortnightly,5,0.39999999999999997,Medium Engagement,0.9193877551020408,High Value,0,1
3111,19,Female,Accessories,Texas,Fall,46,2,4.6,1,No,0,No,0,Bank Transfer,Next Day Air,Bi-Weekly,6,0.5,Medium Engagement,0.17270408163265308,Low Value,0,1
3112,21,Female,Accessories,Kansas,Spring,81,25,4.9,1,No,0,No,0,Debit Card,Free Shipping,Quarterly,3,0.19999999999999998,Low Engagement,0.6261479591836734,High Value,0,1
3113,19,Female,Clothing,Texas,Fall,97,26,3.8,1,No,0,No,0,Venmo,Express,Annually,1,0.0,Low Engagement,0.7363520408163265,High Value,0,0
3114,46,Female,Clothing,Nebraska,Summer,93,2,2.6,1,No,0,No,0,Debit Card,Express,Weekly,7,0.6,Medium Engagement,0.46645408163265306,Mid Value,0,0
3115,21,Female,Accessories,Arkansas,Spring,56,45,4.7,1,No,0,No,0,Venmo,Store Pickup,Bi-Weekly,6,0.5,Medium Engagement,0.6739795918367347,High Value,0,1
3116,26,Female,Accessories,South Dakota,Fall,53,9,4.1,1,No,0,No,0,Bank Transfer,Free Shipping,Bi-Weekly,6,0.5,Medium Engagement,0.28788265306122446,Low Value,0,1
3117,50,Female,Outerwear,Montana,Spring,66,1,3.7,1,No,0,No,0,Venmo,Store Pickup,Weekly,7,0.6,Medium Engagement,0.2875,Low Value,0,0
3118,43,Female,Clothing,Florida,Fall,50,4,3.0,1,No,0,No,0,PayPal,Free Shipping,Bi-Weekly,6,0.5,Medium Engagement,0.2181122448979592,Low Value,0,0
3119,61,Female,Clothing,Virginia,Summer,97,31,4.7,1,No,0,No,0,Debit Card,Standard,Quarterly,3,0.19999999999999998,Low Engagement,0.7873724489795919,High Value,0,1
3120,63,Female,Footwear,Louisiana,Winter,79,21,4.7,1,No,0,No,0,Credit Card,2-Day Shipping,Every 3 Months,3,0.19999999999999998,Low Engagement,0.5728316326530613,Mid Value,0,1
3121,46,Female,Clothing,Louisiana,Fall,76,32,4.0,1,No,0,No,0,Debit Card,Store Pickup,Fortnightly,5,0.39999999999999997,Medium Engagement,0.6663265306122449,High Value,0,1
3122,63,Female,Clothing,Louisiana,Fall,38,16,2.6,1,No,0,No,0,Venmo,Standard,Weekly,7,0.6,Medium Engagement,0.2655612244897959,Low Value,0,0
3123,23,Female,Clothing,Georgia,Fall,45,34,3.0,1,No,0,No,0,Credit Card,Express,Fortnightly,5,0.39999999999999997,Medium Engagement,0.492984693877551,Mid Value,0,0
3124,57,Female,Accessories,Iowa,Fall,77,40,3.3,1,No,0,No,0,Venmo,Next Day Air,Bi-Weekly,6,0.5,Medium Engagement,0.7542091836734695,High Value,0,0
3125,57,Female,Accessories,California,Summer,51,4,3.4,1,No,0,No,0,Cash,Standard,Every 3 Months,3,0.19999999999999998,Low Engagement,0.2243622448979592,Low Value,0,0
3126,33,Female,Outerwear,Oregon,Spring,26,3,4.0,1,No,0,No,0,Cash,Standard,Quarterly,3,0.19999999999999998,Low Engagement,0.05790816326530612,Low Value,0,1
3127,57,Female,Accessories,Maine,Winter,76,28,2.6,1,No,0,No,0,Bank Transfer,Store Pickup,Bi-Weekly,6,0.5,Medium Engagement,0.6255102040816326,High Value,0,0
3128,55,Female,Accessories,Louisiana,Winter,94,43,3.4,1,No,0,No,0,Credit Card,Free Shipping,Every 3 Months,3,0.19999999999999998,Low Engagement,0.8910714285714285,High Value,0,0
3129,65,Female,Outerwear,Arkansas,Fall,32,20,4.4,1,No,0,No,0,Cash,Standard,Annually,1,0.0,Low Engagement,0.26887755102040817,Low Value,0,1
3130,60,Female,Footwear,Maryland,Summer,20,40,4.7,1,No,0,No,0,Venmo,Express,Every 3 Months,3,0.19999999999999998,Low Engagement,0.3979591836734694,Low Value,0,1
3131,52,Female,Clothing,Vermont,Summer,20,34,4.5,1,No,0,No,0,Venmo,Store Pickup,Every 3 Months,3,0.19999999999999998,Low Engagement,0.336734693877551,Low Value,0,1
3132,34,Female,Outerwear,North Dakota,Fall,59,11,2.9,1,No,0,No,0,Bank Transfer,Store Pickup,Every 3 Months,3,0.19999999999999998,Low Engagement,0.34579081632653064,Low Value,0,0
3133,33,Female,Clothing,Michigan,Summer,97,26,4.2,1,No,0,No,0,Cash,Express,Quarterly,3,0.19999999999999998,Low Engagement,0.7363520408163265,High Value,0,1
3134,58,Female,Clothing,Arkansas,Spring,68,29,4.1,1,No,0,No,0,Cash,Next Day Air,Bi-Weekly,6,0.5,Medium Engagement,0.5857142857142856,Mid Value,0,1
3135,35,Female,Footwear,Kentucky,Spring,66,47,4.4,1,No,0,No,0,Bank Transfer,Store Pickup,Weekly,7,0.6,Medium Engagement,0.7568877551020408,High Value,0,1
3136,68,Female,Footwear,Indiana,Spring,85,48,4.7,1,No,0,No,0,Venmo,Free Shipping,Fortnightly,5,0.39999999999999997,Medium Engagement,0.8858418367346939,High Value,0,1
3137,58,Female,Clothing,Minnesota,Fall,32,29,3.1,1,No,0,No,0,Cash,Next Day Air,Bi-Weekly,6,0.5,Medium Engagement,0.3607142857142857,Low Value,0,0
3138,34,Female,Outerwear,Louisiana,Spring,44,14,2.7,1,No,0,No,0,Bank Transfer,2-Day Shipping,Monthly,4,0.3,Low Engagement,0.2826530612244898,Low Value,0,0
3139,47,Female,Clothing,Kentucky,Fall,95,40,4.6,1,No,0,No,0,Cash,Next Day Air,Every 3 Months,3,0.19999999999999998,Low Engagement,0.8667091836734694,High Value,0,1
3140,35,Female,Accessories,Georgia,Winter,85,4,4.4,1,No,0,No,0,Venmo,Next Day Air,Weekly,7,0.6,Medium Engagement,0.43686224489795916,Mid Value,0,1
3141,34,Female,Accessories,Alaska,Summer,44,37,4.6,1,No,0,No,0,Bank Transfer,Free Shipping,Weekly,7,0.6,Medium Engagement,0.5173469387755102,Mid Value,0,1
3142,36,Female,Accessories,Mississippi,Winter,30,47,4.9,1,No,0,No,0,Credit Card,Express,Bi-Weekly,6,0.5,Medium Engagement,0.5318877551020409,Mid Value,0,1
3143,23,Female,Footwear,Kansas,Winter,21,1,4.0,1,No,0,No,0,Venmo,2-Day Shipping,Quarterly,3,0.19999999999999998,Low Engagement,0.00625,Low Value,0,1
3144,68,Female,Clothing,Arizona,Summer,22,26,2.9,1,No,0,No,0,Cash,Store Pickup,Quarterly,3,0.19999999999999998,Low Engagement,0.26760204081632655,Low Value,0,0
3145,23,Female,Footwear,Maine,Spring,70,12,2.6,1,No,0,No,0,Debit Card,Free Shipping,Quarterly,3,0.19999999999999998,Low Engagement,0.4247448979591837,Mid Value,0,0
3146,57,Female,Accessories,Texas,Spring,29,16,4.6,1,No,0,No,0,PayPal,Standard,Fortnightly,5,0.39999999999999997,Medium Engagement,0.20931122448979592,Low Value,0,1
3147,21,Female,Clothing,Virginia,Winter,83,19,4.9,1,No,0,No,0,PayPal,Free Shipping,Annually,1,0.0,Low Engagement,0.5774234693877551,Mid Value,0,1
3148,45,Female,Clothing,North Dakota,Winter,99,21,4.3,1,No,0,No,0,Credit Card,Express,Weekly,7,0.6,Medium Engagement,0.6978316326530613,High Value,0,1
3149,37,Female,Clothing,West Virginia,Fall,35,15,4.3,1,No,0,No,0,Venmo,Free Shipping,Weekly,7,0.6,Medium Engagement,0.23660714285714285,Low Value,0,1
3150,18,Female,Accessories,North Carolina,Winter,40,9,4.6,1,No,0,No,0,Venmo,Free Shipping,Annually,1,0.0,Low Engagement,0.20663265306122447,Low Value,0,1
3151,55,Female,Clothing,Georgia,Spring,25,7,2.6,1,No,0,No,0,Bank Transfer,Express,Bi-Weekly,6,0.5,Medium Engagement,0.09247448979591837,Low Value,0,0
3152,52,Female,Clothing,New Mexico,Fall,64,47,3.1,1,No,0,No,0,Bank Transfer,2-Day Shipping,Quarterly,3,0.19999999999999998,Low Engagement,0.7443877551020408,High Value,0,0
3153,49,Female,Accessories,North Carolina,Fall,90,17,3.1,1,No,0,No,0,PayPal,Store Pickup,Monthly,4,0.3,Low Engagement,0.6007653061224489,High Value,0,0
3154,56,Female,Clothing,Alabama,Fall,88,46,3.1,1,No,0,No,0,Venmo,Next Day Air,Fortnightly,5,0.39999999999999997,Medium Engagement,0.8841836734693878,High Value,0,0
3155,27,Female,Accessories,Connecticut,Winter,55,32,4.4,1,No,0,No,0,Cash,Standard,Quarterly,3,0.19999999999999998,Low Engagement,0.5350765306122449,Mid Value,0,1
3156,22,Female,Accessories,Montana,Fall,90,34,4.3,1,No,0,No,0,Cash,Free Shipping,Annually,1,0.0,Low Engagement,0.7742346938775511,High Value,0,1
3157,18,Female,Clothing,Montana,Winter,50,18,3.1,1,No,0,No,0,Cash,2-Day Shipping,Monthly,4,0.3,Low Engagement,0.360969387755102,Low Value,0,0
3158,21,Female,Accessories,Maine,Fall,34,5,3.1,1,No,0,No,0,Debit Card,Store Pickup,Fortnightly,5,0.39999999999999997,Medium Engagement,0.12831632653061223,Low Value,0,0
3159,30,Female,Accessories,Mississippi,Winter,77,44,4.9,1,No,0,No,0,Credit Card,2-Day Shipping,Monthly,4,0.3,Low Engagement,0.7950255102040816,High Value,0,1
3160,62,Female,Accessories,Louisiana,Winter,89,4,2.9,1,No,0,No,0,Bank Transfer,Store Pickup,Quarterly,3,0.19999999999999998,Low Engagement,0.4618622448979592,Mid Value,0,0
3161,28,Female,Accessories,Nebraska,Fall,87,37,3.8,1,No,0,No,0,Cash,Next Day Air,Fortnightly,5,0.39999999999999997,Medium Engagement,0.7860969387755102,High Value,0,0
3162,66,Female,Clothing,Massachusetts,Winter,77,43,4.2,1,No,0,No,0,Cash,2-Day Shipping,Monthly,4,0.3,Low Engagement,0.7848214285714286,High Value,0,1
3163,66,Female,Footwear,Wisconsin,Winter,85,28,3.9,1,No,0,No,0,Bank Transfer,Standard,Quarterly,3,0.19999999999999998,Low Engagement,0.6817602040816326,High Value,0,0
3164,49,Female,Clothing,Nebraska,Summer,66,36,2.8,1,No,0,No,0,Cash,Express,Monthly,4,0.3,Low Engagement,0.6446428571428571,High Value,0,0
3165,40,Female,Clothing,Arizona,Winter,32,16,2.6,1,No,0,No,0,Credit Card,Standard,Annually,1,0.0,Low Engagement,0.22806122448979593,Low Value,0,0
3166,49,Female,Outerwear,Hawaii,Spring,92,38,3.0,1,No,0,No,0,Bank Transfer,Store Pickup,Every 3 Months,3,0.19999999999999998,Low Engagement,0.8275510204081633,High Value,0,0
3167,19,Female,Clothing,Georgia,Winter,80,37,2.7,1,No,0,No,0,Bank Transfer,Next Day Air,Fortnightly,5,0.39999999999999997,Medium Engagement,0.7423469387755102,High Value,0,0
3168,24,Female,Clothing,Oregon,Fall,78,9,2.8,1,No,0,No,0,Cash,2-Day Shipping,Bi-Weekly,6,0.5,Medium Engagement,0.44413265306122446,Mid Value,0,0
3169,31,Female,Clothing,Montana,Spring,24,14,2.9,1,No,0,No,0,PayPal,2-Day Shipping,Fortnightly,5,0.39999999999999997,Medium Engagement,0.1576530612244898,Low Value,0,0
3170,35,Female,Clothing,Georgia,Fall,59,3,3.8,1,No,0,No,0,Venmo,Free Shipping,Weekly,7,0.6,Medium Engagement,0.2641581632653061,Low Value,0,0
3171,65,Female,Accessories,Rhode Island,Spring,41,10,4.4,1,No,0,No,0,Credit Card,Express,Fortnightly,5,0.39999999999999997,Medium Engagement,0.22308673469387758,Low Value,0,1
3172,68,Female,Accessories,Tennessee,Spring,26,26,3.1,1,No,0,No,0,Bank Transfer,Express,Bi-Weekly,6,0.5,Medium Engagement,0.2926020408163265,Low Value,0,0
3173,57,Female,Clothing,Missouri,Fall,52,30,3.7,1,No,0,No,0,Debit Card,Standard,Bi-Weekly,6,0.5,Medium Engagement,0.4959183673469388,Mid Value,0,0
3174,69,Female,Clothing,Washington,Summer,46,32,4.9,1,No,0,No,0,PayPal,Next Day Air,Fortnightly,5,0.39999999999999997,Medium Engagement,0.4788265306122449,Mid Value,0,1
3175,45,Female,Clothing,Oklahoma,Winter,52,35,3.8,1,No,0,No,0,PayPal,Store Pickup,Monthly,4,0.3,Low Engagement,0.5469387755102041,Mid Value,0,0
3176,35,Female,Clothing,Connecticut,Fall,42,26,3.4,1,No,0,No,0,Debit Card,Store Pickup,Every 3 Months,3,0.19999999999999998,Low Engagement,0.39260204081632655,Low Value,0,0
3177,36,Female,Footwear,Arkansas,Spring,37,39,4.6,1,No,0,No,0,Credit Card,2-Day Shipping,Monthly,4,0.3,Low Engagement,0.4940051020408163,Mid Value,0,1
3178,55,Female,Accessories,Missouri,Fall,52,31,3.2,1,No,0,No,0,Credit Card,Standard,Monthly,4,0.3,Low Engagement,0.5061224489795919,Mid Value,0,0
3179,66,Female,Footwear,Washington,Spring,34,28,2.7,1,No,0,No,0,Credit Card,Free Shipping,Annually,1,0.0,Low Engagement,0.36301020408163265,Low Value,0,0
3180,57,Female,Clothing,Idaho,Spring,88,12,4.3,1,No,0,No,0,Debit Card,Free Shipping,Bi-Weekly,6,0.5,Medium Engagement,0.5372448979591836,Mid Value,0,1
3181,18,Female,Accessories,Montana,Fall,88,46,3.8,1,No,0,No,0,PayPal,Standard,Weekly,7,0.6,Medium Engagement,0.8841836734693878,High Value,0,0
3182,31,Female,Outerwear,Montana,Summer,51,27,4.4,1,No,0,No,0,PayPal,Free Shipping,Every 3 Months,3,0.19999999999999998,Low Engagement,0.45905612244897964,Mid Value,0,1
3183,50,Female,Accessories,Georgia,Fall,97,4,3.6,1,No,0,No,0,Credit Card,Free Shipping,Annually,1,0.0,Low Engagement,0.5118622448979592,Mid Value,0,0
3184,50,Female,Footwear,Mississippi,Winter,56,14,3.5,1,No,0,No,0,Cash,Standard,Every 3 Months,3,0.19999999999999998,Low Engagement,0.3576530612244898,Low Value,0,0
3185,61,Female,Clothing,Hawaii,Spring,53,30,4.2,1,No,0,No,0,Venmo,2-Day Shipping,Quarterly,3,0.19999999999999998,Low Engagement,0.5021683673469388,Mid Value,0,1
3186,52,Female,Clothing,Ohio,Fall,71,6,4.7,1,No,0,No,0,PayPal,Express,Annually,1,0.0,Low Engagement,0.3697704081632653,Low Value,0,1
3187,38,Female,Accessories,Virginia,Winter,93,43,4.8,1,No,0,No,0,Venmo,Store Pickup,Annually,1,0.0,Low Engagement,0.8848214285714285,High Value,0,1
3188,67,Female,Clothing,Texas,Winter,72,28,3.2,1,No,0,No,0,Debit Card,Free Shipping,Weekly,7,0.6,Medium Engagement,0.6005102040816326,High Value,0,0
3189,42,Female,Clothing,Vermont,Winter,59,39,3.5,1,No,0,No,0,Bank Transfer,Standard,Monthly,4,0.3,Low Engagement,0.6315051020408163,High Value,0,0
3190,25,Female,Footwear,Kansas,Summer,87,30,4.2,1,No,0,No,0,PayPal,Store Pickup,Bi-Weekly,6,0.5,Medium Engagement,0.7146683673469387,High Value,0,1
3191,41,Female,Clothing,California,Fall,78,5,3.4,1,No,0,No,0,Credit Card,Free Shipping,Fortnightly,5,0.39999999999999997,Medium Engagement,0.4033163265306122,Low Value,0,0
3192,62,Female,Clothing,Mississippi,Winter,68,42,4.7,1,No,0,No,0,Credit Card,Store Pickup,Every 3 Months,3,0.19999999999999998,Low Engagement,0.7183673469387755,High Value,0,1
3193,19,Female,Clothing,Iowa,Fall,76,20,3.0,1,No,0,No,0,Cash,Free Shipping,Fortnightly,5,0.39999999999999997,Medium Engagement,0.5438775510204081,Mid Value,0,0
3194,63,Female,Accessories,Virginia,Winter,99,35,4.0,1,No,0,No,0,Credit Card,Express,Fortnightly,5,0.39999999999999997,Medium Engagement,0.8406887755102042,High Value,0,1
3195,43,Female,Footwear,Maryland,Summer,52,10,4.6,1,No,0,No,0,Credit Card,Standard,Bi-Weekly,6,0.5,Medium Engagement,0.29183673469387755,Low Value,0,1
3196,68,Female,Accessories,Missouri,Spring,58,36,4.9,1,No,0,No,0,Credit Card,Next Day Air,Quarterly,3,0.19999999999999998,Low Engagement,0.5946428571428571,High Value,0,1
3197,24,Female,Accessories,Wisconsin,Winter,59,21,2.8,1,No,0,No,0,Debit Card,Express,Fortnightly,5,0.39999999999999997,Medium Engagement,0.44783163265306125,Mid Value,0,0
